order_id,user_id,order_date,category,gmv,discount,is_first_order,net_gmv
5368,1702,2025-09-18,数码,57.74,0,0,57.74
5369,1585,2025-08-18,食品,53.65,0,0,53.65
5370,48,2025-07-07,美妆,65.19,0,0,65.19
5371,1390,2025-07-30,美妆,16.01,10,1,6.01
5372,1669,2025-08-06,家居,70.4,5,1,65.4
5373,1489,2025-07-21,家居,89.68,0,1,89.68
5374,995,2025-09-25,美妆,65.33,5,0,60.33
5375,672,2025-08-03,家居,72.94,20,0,52.94
5376,1347,2025-08-16,食品,58.91,5,0,53.91
5377,1328,2025-08-19,服饰,20.12,0,1,20.12
5378,749,2025-07-21,数码,150.57,10,0,140.57
5379,813,2025-08-22,服饰,49.29,30,1,19.29
5380,738,2025-08-02,家居,42.96,0,1,42.96
5381,90,2025-07-01,食品,127.34,0,0,127.34
5382,64,2025-08-07,家居,103.37,10,0,93.37
5383,167,2025-08-23,食品,70.12,0,1,70.12
5384,848,2025-07-11,服饰,92.13,20,0,72.13
5385,1021,2025-09-10,数码,31.97,10,0,21.97
5386,817,2025-08-30,数码,57.71,0,0,57.71
5387,1911,2025-07-29,美妆,122.99,20,0,102.99
5388,450,2025-08-24,美妆,41.58,10,1,31.58
5389,786,2025-07-28,家居,34.85,5,0,29.85
5390,495,2025-08-29,数码,63.01,0,0,63.01
5391,600,2025-07-15,美妆,63.82,10,1,53.82
5392,1169,2025-08-26,数码,86.16,20,0,66.16
5393,620,2025-07-06,美妆,28.28,0,1,28.28
5394,636,2025-07-02,服饰,14.85,5,1,9.85
5395,1342,2025-07-24,数码,100.15,30,0,70.15
5396,1661,2025-07-17,家居,33.26,5,0,28.26
5397,426,2025-08-15,家居,43.14,0,0,43.14
5398,223,2025-07-16,食品,18.16,0,0,18.16
5399,479,2025-07-23,服饰,105.91,10,0,95.91
5400,1156,2025-07-10,食品,73.16,10,0,63.16
5401,1920,2025-09-20,数码,71.57,0,0,71.57
5402,321,2025-09-06,家居,71.3,0,1,71.3
5403,86,2025-07-21,服饰,19.43,10,0,9.43
5404,1057,2025-07-12,数码,35.1,10,0,25.1
5405,1982,2025-09-17,食品,47.07,0,0,47.07
5406,1106,2025-08-31,食品,39.97,5,0,34.97
5407,1849,2025-09-20,服饰,51.97,10,0,41.97
5408,1285,2025-07-17,服饰,69.09,0,0,69.09
5409,64,2025-08-03,数码,104.96,0,1,104.96
5410,855,2025-07-11,服饰,26.73,30,1,1.0
5411,1541,2025-08-08,数码,60.05,20,0,40.05
5412,1019,2025-07-15,服饰,89.24,0,1,89.24
5413,390,2025-07-01,家居,36.3,20,0,16.3
5414,362,2025-08-16,美妆,54.27,10,0,44.27
5415,1328,2025-09-29,食品,77.99,30,0,47.99
5416,927,2025-08-29,美妆,60.71,30,1,30.71
5417,1149,2025-09-08,食品,87.43,10,1,77.43
5418,747,2025-09-13,食品,63.57,5,0,58.57
5419,679,2025-09-28,数码,50.83,0,0,50.83
5420,1333,2025-07-12,数码,31.66,5,0,26.66
5421,16,2025-07-24,家居,69.13,5,0,64.13
5422,870,2025-08-26,服饰,63.75,10,0,53.75
5423,742,2025-09-14,家居,34.95,0,0,34.95
5424,1559,2025-09-10,数码,83.11,20,0,63.11
5425,1457,2025-09-05,美妆,121.19,30,0,91.19
5426,852,2025-07-29,家居,41.97,0,1,41.97
5427,526,2025-08-03,数码,40.44,10,0,30.44
5428,472,2025-07-08,服饰,39.64,20,0,19.64
5429,423,2025-07-29,服饰,23.97,10,0,13.97
5430,548,2025-07-15,数码,181.72,30,0,151.72
5431,1522,2025-09-25,数码,47.14,5,1,42.14
5432,91,2025-07-09,服饰,37.63,0,0,37.63
5433,53,2025-08-03,数码,32.47,5,1,27.47
5434,1080,2025-09-20,食品,48.75,5,0,43.75
5435,447,2025-09-26,家居,41.17,0,1,41.17
5436,1662,2025-08-04,数码,133.08,20,0,113.08
5437,1505,2025-08-12,家居,30.36,10,0,20.36
5438,1539,2025-08-18,服饰,25.89,5,0,20.89
5439,915,2025-09-14,数码,81.73,5,1,76.73
5440,876,2025-09-09,美妆,56.89,5,0,51.89
5441,852,2025-08-18,食品,53.38,5,0,48.38
5442,393,2025-08-04,家居,82.09,5,0,77.09
5443,1135,2025-08-04,家居,65.05,0,1,65.05
5444,1727,2025-08-29,美妆,58.81,20,0,38.81
5445,514,2025-09-15,美妆,27.85,30,0,1.0
5446,114,2025-07-08,数码,24.11,5,1,19.11
5447,1130,2025-09-09,家居,41.05,10,0,31.05
5448,799,2025-08-14,数码,33.23,30,0,3.23
5449,1595,2025-07-14,服饰,69.97,0,1,69.97
5450,1714,2025-07-09,服饰,22.44,0,0,22.44
5451,1902,2025-08-01,数码,47.18,0,0,47.18
5452,787,2025-07-23,数码,54.86,5,0,49.86
5453,1804,2025-07-10,家居,59.04,0,0,59.04
5454,236,2025-07-27,食品,75.15,10,1,65.15
5455,746,2025-09-15,食品,50.42,5,0,45.42
5456,532,2025-09-05,服饰,41.8,0,0,41.8
5457,1847,2025-07-20,数码,119.64,5,0,114.64
5458,1201,2025-09-01,家居,50.6,0,0,50.6
5459,732,2025-08-11,服饰,131.7,5,0,126.7
5460,305,2025-09-07,食品,50.46,0,0,50.46
5461,1566,2025-07-23,美妆,59.8,0,1,59.8
5462,1310,2025-07-06,数码,55.91,0,0,55.91
5463,1706,2025-07-29,数码,68.52,10,0,58.52
5464,877,2025-09-30,美妆,47.9,0,1,47.9
5465,300,2025-08-21,家居,63.62,10,0,53.62
5466,669,2025-07-06,服饰,140.04,20,0,120.04
5467,1241,2025-09-28,数码,107.43,5,1,102.43
5468,482,2025-09-14,数码,107.84,0,1,107.84
5469,142,2025-08-20,服饰,28.85,10,0,18.85
5470,1647,2025-09-07,数码,31.53,0,0,31.53
5471,1062,2025-07-17,美妆,68.02,20,0,48.02
5472,794,2025-08-24,美妆,92.19,20,0,72.19
5473,1106,2025-09-22,服饰,45.35,5,0,40.35
5474,1477,2025-08-10,数码,41.11,0,0,41.11
5475,3,2025-07-04,家居,129.88,10,1,119.88
5476,881,2025-09-08,食品,87.99,10,0,77.99
5477,509,2025-09-06,数码,107.97,0,1,107.97
5478,184,2025-09-07,美妆,47.33,20,0,27.33
5479,72,2025-08-29,食品,45.33,0,0,45.33
5480,882,2025-07-13,数码,101.69,20,0,81.69
5481,1088,2025-07-11,食品,52.22,20,0,32.22
5482,1016,2025-09-11,数码,43.12,0,0,43.12
5483,1566,2025-09-17,服饰,36.52,0,0,36.52
5484,916,2025-07-08,食品,45.55,5,1,40.55
5485,1180,2025-08-23,家居,97.64,20,1,77.64
5486,1633,2025-08-16,数码,26.3,0,0,26.3
5487,1315,2025-08-02,美妆,85.28,0,0,85.28
5488,1822,2025-08-29,食品,40.87,10,1,30.87
5489,444,2025-09-23,数码,53.75,0,0,53.75
5490,1574,2025-09-14,家居,55.68,0,0,55.68
5491,1394,2025-07-15,家居,53.44,20,1,33.44
5492,1166,2025-08-12,家居,51.53,5,0,46.53
5493,8,2025-09-25,数码,47.26,10,0,37.26
5494,1083,2025-07-22,美妆,44.07,0,0,44.07
5495,1717,2025-09-17,美妆,124.7,5,0,119.7
5496,1290,2025-08-15,食品,61.18,5,0,56.18
5497,11,2025-08-17,食品,56.3,5,0,51.3
5498,576,2025-07-24,家居,42.33,30,1,12.33
5499,1139,2025-09-23,家居,48.21,0,0,48.21
5500,1624,2025-08-18,家居,42.41,5,0,37.41
5501,890,2025-08-22,数码,91.92,20,0,71.92
5502,1714,2025-08-12,服饰,39.87,0,0,39.87
5503,1592,2025-07-09,服饰,17.54,30,0,1.0
5504,535,2025-09-10,美妆,62.31,5,0,57.31
5505,390,2025-07-31,数码,51.75,0,1,51.75
5506,1806,2025-07-23,美妆,43.72,0,0,43.72
5507,1179,2025-09-10,数码,99.62,0,1,99.62
5508,1698,2025-07-19,家居,13.42,30,0,1.0
5509,1845,2025-09-01,美妆,143.59,30,0,113.59
5510,849,2025-08-13,家居,107.78,10,1,97.78
5511,92,2025-09-12,食品,42.72,0,0,42.72
5512,1819,2025-07-05,家居,47.09,5,1,42.09
5513,1168,2025-09-10,服饰,79.63,5,0,74.63
5514,241,2025-07-22,美妆,80.82,0,0,80.82
5515,1060,2025-09-19,家居,42.58,0,0,42.58
5516,56,2025-08-02,家居,24.8,5,0,19.8
5517,580,2025-07-01,食品,192.97,5,0,187.97
5518,696,2025-08-14,服饰,102.09,10,1,92.09
5519,909,2025-07-06,服饰,65.78,5,1,60.78
5520,1131,2025-07-25,食品,66.47,0,1,66.47
5521,1679,2025-09-04,家居,84.92,0,0,84.92
5522,703,2025-08-21,美妆,90.7,10,0,80.7
5523,1471,2025-09-04,家居,19.15,10,1,9.15
5524,1885,2025-09-19,食品,49.75,0,0,49.75
5525,1498,2025-08-13,服饰,46.99,20,0,26.99
5526,510,2025-08-20,食品,55.21,10,0,45.21
5527,1356,2025-07-06,美妆,92.2,0,1,92.2
5528,563,2025-07-27,美妆,22.54,0,1,22.54
5529,956,2025-09-05,数码,28.73,30,0,1.0
5530,1270,2025-07-06,美妆,41.47,5,1,36.47
5531,587,2025-08-03,家居,65.69,0,1,65.69
5532,8,2025-07-13,家居,95.36,5,0,90.36
5533,1675,2025-09-17,数码,148.0,0,0,148.0
5534,1456,2025-08-21,服饰,51.55,20,0,31.55
5535,247,2025-08-29,家居,95.27,20,0,75.27
5536,755,2025-09-01,食品,89.17,20,0,69.17
5537,524,2025-07-21,数码,81.28,10,0,71.28
5538,1956,2025-07-05,服饰,59.54,10,0,49.54
5539,1884,2025-08-06,数码,48.44,0,0,48.44
5540,1383,2025-07-18,美妆,33.58,20,0,13.58
5541,882,2025-07-30,数码,32.38,0,1,32.38
5542,105,2025-07-30,美妆,73.03,0,0,73.03
5543,494,2025-09-10,家居,58.56,30,1,28.56
5544,186,2025-07-30,数码,48.01,30,1,18.01
5545,1579,2025-07-14,食品,86.98,5,1,81.98
5546,177,2025-09-27,食品,54.04,5,0,49.04
5547,1356,2025-07-05,服饰,36.52,0,1,36.52
5548,1906,2025-07-19,美妆,52.11,10,1,42.11
5549,616,2025-08-01,数码,94.76,0,1,94.76
5550,1369,2025-07-06,家居,34.37,0,0,34.37
5551,1759,2025-09-21,家居,67.7,5,0,62.7
5552,856,2025-08-02,服饰,58.53,20,0,38.53
5553,898,2025-09-10,美妆,39.71,30,0,9.71
5554,401,2025-07-13,数码,51.35,30,0,21.35
5555,856,2025-08-17,美妆,25.42,20,0,5.42
5556,1748,2025-07-12,美妆,64.09,0,1,64.09
5557,1327,2025-07-22,美妆,28.49,0,0,28.49
5558,404,2025-08-07,家居,108.84,5,0,103.84
5559,1054,2025-09-18,家居,57.36,0,0,57.36
5560,1414,2025-07-29,服饰,44.06,10,0,34.06
5561,155,2025-09-08,家居,114.24,5,0,109.24
5562,1527,2025-07-09,食品,34.21,20,1,14.21
5563,403,2025-07-24,家居,40.0,5,0,35.0
5564,590,2025-08-25,数码,22.06,5,0,17.06
5565,833,2025-08-13,数码,123.99,20,0,103.99
5566,1010,2025-08-16,食品,169.03,10,0,159.03
5567,1833,2025-09-01,数码,24.04,0,0,24.04
5568,446,2025-07-08,家居,38.53,10,1,28.53
5569,512,2025-09-02,食品,62.7,10,0,52.7
5570,758,2025-09-18,服饰,45.44,0,0,45.44
5571,1715,2025-09-09,服饰,59.31,5,1,54.31
5572,1931,2025-07-27,食品,56.56,30,0,26.56
5573,909,2025-08-02,食品,75.5,0,0,75.5
5574,1387,2025-09-27,家居,35.57,5,1,30.57
5575,1835,2025-09-11,服饰,67.09,0,0,67.09
5576,1694,2025-09-24,家居,32.66,5,0,27.66
5577,1363,2025-09-23,服饰,48.11,30,1,18.11
5578,1082,2025-08-09,食品,23.21,0,0,23.21
5579,1969,2025-07-12,食品,48.3,20,0,28.3
5580,479,2025-07-22,食品,44.04,20,0,24.04
5581,726,2025-07-28,服饰,101.39,0,0,101.39
5582,1426,2025-09-15,数码,58.41,20,0,38.41
5583,42,2025-07-26,服饰,64.55,30,1,34.55
5584,1002,2025-08-03,数码,59.6,30,1,29.6
5585,1709,2025-09-17,食品,18.71,10,0,8.71
5586,354,2025-07-16,家居,20.12,0,1,20.12
5587,1607,2025-08-31,家居,50.64,0,0,50.64
5588,825,2025-08-20,家居,70.33,0,0,70.33
5589,1722,2025-09-29,食品,53.03,10,0,43.03
5590,1270,2025-08-15,食品,37.52,5,0,32.52
5591,315,2025-08-17,数码,52.87,10,0,42.87
5592,1471,2025-09-17,数码,50.41,20,0,30.41
5593,113,2025-09-30,数码,92.62,0,1,92.62
5594,487,2025-09-06,食品,89.81,30,0,59.81
5595,1777,2025-09-03,食品,44.51,0,1,44.51
5596,1752,2025-09-19,服饰,58.71,0,0,58.71
5597,93,2025-09-29,服饰,70.24,20,0,50.24
5598,760,2025-09-06,家居,76.21,0,0,76.21
5599,189,2025-07-27,家居,149.74,0,0,149.74
5600,543,2025-08-29,数码,59.41,30,0,29.41
5601,1935,2025-07-22,美妆,114.76,30,0,84.76
5602,391,2025-08-16,服饰,31.88,20,0,11.88
5603,1283,2025-08-10,服饰,42.49,0,0,42.49
5604,1609,2025-09-29,数码,18.64,0,0,18.64
5605,1762,2025-08-20,数码,65.58,0,0,65.58
5606,709,2025-09-27,美妆,86.15,0,0,86.15
5607,1394,2025-09-13,服饰,14.8,30,1,1.0
5608,967,2025-09-17,服饰,66.92,0,0,66.92
5609,215,2025-07-16,数码,84.13,10,0,74.13
5610,446,2025-09-10,数码,81.53,0,0,81.53
5611,1497,2025-07-24,美妆,31.26,5,1,26.26
5612,1373,2025-08-23,数码,92.32,0,0,92.32
5613,1043,2025-08-14,家居,60.65,0,0,60.65
5614,1563,2025-07-24,食品,83.52,0,0,83.52
5615,1383,2025-09-29,美妆,56.3,30,0,26.3
5616,679,2025-09-19,服饰,74.41,10,0,64.41
5617,588,2025-08-22,数码,111.06,10,1,101.06
5618,1891,2025-07-01,食品,53.94,0,0,53.94
5619,1944,2025-07-17,美妆,70.55,10,0,60.55
5620,62,2025-07-21,服饰,119.99,10,0,109.99
5621,1582,2025-09-28,家居,56.08,5,0,51.08
5622,266,2025-08-07,家居,32.49,10,0,22.49
5623,1723,2025-07-05,食品,87.52,20,0,67.52
5624,1178,2025-08-23,美妆,132.84,30,0,102.84
5625,1376,2025-09-26,数码,122.59,30,0,92.59
5626,1403,2025-08-21,家居,89.41,5,0,84.41
5627,1210,2025-08-10,食品,16.62,0,0,16.62
5628,502,2025-07-17,服饰,42.53,0,0,42.53
5629,1615,2025-09-19,服饰,43.75,0,1,43.75
5630,1109,2025-07-10,服饰,61.85,0,0,61.85
5631,1091,2025-09-24,食品,152.71,5,0,147.71
5632,637,2025-07-21,食品,33.3,10,0,23.3
5633,21,2025-07-13,食品,207.1,5,1,202.1
5634,1109,2025-08-02,数码,48.9,10,0,38.9
5635,691,2025-07-01,服饰,39.58,30,0,9.58
5636,1319,2025-07-02,家居,96.05,0,0,96.05
5637,730,2025-07-18,美妆,100.32,0,1,100.32
5638,1946,2025-09-02,食品,86.27,10,1,76.27
5639,1362,2025-09-13,美妆,39.52,5,0,34.52
5640,912,2025-07-23,美妆,79.53,5,1,74.53
5641,1417,2025-08-29,家居,34.18,20,0,14.18
5642,1297,2025-08-02,服饰,38.92,0,1,38.92
5643,1242,2025-08-09,食品,57.27,10,0,47.27
5644,1157,2025-07-31,食品,38.44,30,1,8.44
5645,1864,2025-09-21,食品,107.66,5,1,102.66
5646,636,2025-08-17,美妆,43.9,10,1,33.9
5647,865,2025-08-16,美妆,53.45,0,0,53.45
5648,507,2025-09-18,家居,37.18,0,0,37.18
5649,1140,2025-08-30,美妆,106.77,0,0,106.77
5650,1976,2025-07-14,食品,41.83,10,0,31.83
5651,1217,2025-07-18,美妆,113.08,10,0,103.08
5652,414,2025-08-01,数码,108.6,30,0,78.6
5653,1844,2025-07-10,家居,47.22,10,0,37.22
5654,1581,2025-09-02,家居,61.33,0,0,61.33
5655,881,2025-08-15,服饰,46.5,20,1,26.5
5656,294,2025-07-05,服饰,81.46,0,0,81.46
5657,806,2025-08-06,美妆,54.22,10,0,44.22
5658,1609,2025-09-15,食品,47.96,0,0,47.96
5659,1155,2025-09-22,服饰,61.89,20,0,41.89
5660,372,2025-09-27,家居,25.27,30,0,1.0
5661,318,2025-09-23,家居,57.87,0,0,57.87
5662,1935,2025-08-25,食品,86.25,5,0,81.25
5663,895,2025-09-24,数码,65.1,5,0,60.1
5664,1372,2025-09-26,食品,101.84,0,1,101.84
5665,722,2025-08-28,数码,49.03,0,0,49.03
5666,181,2025-08-08,家居,46.87,10,0,36.87
5667,824,2025-09-27,服饰,32.64,0,1,32.64
5668,1387,2025-08-08,美妆,48.27,0,1,48.27
5669,667,2025-07-16,食品,177.9,20,0,157.9
5670,1208,2025-07-10,家居,70.21,10,0,60.21
5671,877,2025-08-22,食品,43.73,0,0,43.73
5672,676,2025-07-04,美妆,34.7,30,0,4.7
5673,511,2025-07-11,服饰,25.05,20,0,5.05
5674,522,2025-07-23,食品,38.22,30,0,8.22
5675,512,2025-08-18,美妆,91.61,5,0,86.61
5676,1438,2025-08-13,美妆,47.71,0,0,47.71
5677,675,2025-08-17,家居,35.62,0,1,35.62
5678,1483,2025-08-16,食品,37.85,30,0,7.85
5679,623,2025-09-30,服饰,86.25,20,1,66.25
5680,655,2025-07-21,服饰,57.7,10,0,47.7
5681,1849,2025-08-13,美妆,42.74,5,1,37.74
5682,1753,2025-08-26,服饰,50.93,5,1,45.93
5683,802,2025-07-26,食品,203.01,10,0,193.01
5684,538,2025-07-17,食品,118.01,0,0,118.01
5685,1432,2025-07-05,家居,135.33,5,0,130.33
5686,140,2025-07-31,美妆,23.02,10,1,13.02
5687,913,2025-07-24,美妆,55.53,20,0,35.53
5688,1200,2025-07-19,数码,42.32,5,0,37.32
5689,1352,2025-07-25,数码,81.38,10,1,71.38
5690,215,2025-09-03,服饰,108.08,0,0,108.08
5691,6,2025-09-15,服饰,72.21,0,0,72.21
5692,554,2025-08-17,服饰,37.34,0,1,37.34
5693,239,2025-07-07,数码,41.95,0,1,41.95
5694,1015,2025-09-06,美妆,84.89,0,0,84.89
5695,1840,2025-07-14,家居,89.66,5,0,84.66
5696,573,2025-07-06,食品,65.2,5,0,60.2
5697,908,2025-08-22,家居,64.81,5,0,59.81
5698,430,2025-08-09,美妆,62.03,5,0,57.03
5699,88,2025-07-29,食品,69.97,20,1,49.97
5700,1407,2025-09-27,服饰,89.46,0,0,89.46
5701,513,2025-07-09,家居,85.34,5,0,80.34
5702,1094,2025-07-05,食品,61.13,0,0,61.13
5703,1367,2025-08-24,服饰,58.73,0,1,58.73
5704,1680,2025-08-08,数码,57.51,10,0,47.51
5705,372,2025-09-12,家居,39.28,20,0,19.28
5706,1163,2025-07-04,数码,39.01,0,0,39.01
5707,1822,2025-08-08,家居,81.38,5,0,76.38
5708,967,2025-07-14,美妆,40.77,0,0,40.77
5709,82,2025-07-04,食品,94.41,0,0,94.41
5710,523,2025-08-12,家居,58.66,20,0,38.66
5711,1590,2025-09-06,数码,94.71,10,0,84.71
5712,1585,2025-07-15,数码,85.65,10,0,75.65
5713,629,2025-09-16,数码,95.93,20,1,75.93
5714,394,2025-08-17,数码,46.43,10,0,36.43
5715,584,2025-08-14,服饰,75.56,0,1,75.56
5716,485,2025-09-23,美妆,90.54,10,0,80.54
5717,1482,2025-07-31,数码,25.71,10,0,15.71
5718,1684,2025-07-19,美妆,153.84,5,0,148.84
5719,94,2025-09-11,数码,209.83,10,0,199.83
5720,1483,2025-07-10,食品,101.6,5,0,96.6
5721,1505,2025-09-19,数码,93.99,0,0,93.99
5722,1226,2025-09-14,美妆,83.41,10,1,73.41
5723,1743,2025-09-28,美妆,50.51,0,0,50.51
5724,78,2025-08-12,数码,56.79,0,0,56.79
5725,1400,2025-08-27,服饰,102.56,5,0,97.56
5726,255,2025-09-20,美妆,35.33,10,0,25.33
5727,1795,2025-07-13,家居,33.67,20,0,13.67
5728,1000,2025-07-29,服饰,48.5,10,1,38.5
5729,182,2025-08-13,食品,86.57,10,1,76.57
5730,1493,2025-08-27,服饰,37.48,0,1,37.48
5731,1499,2025-09-01,数码,53.3,10,0,43.3
5732,929,2025-09-23,服饰,56.9,0,0,56.9
5733,621,2025-08-15,食品,34.59,5,0,29.59
5734,35,2025-07-16,食品,15.77,10,0,5.77
5735,1816,2025-07-18,数码,34.31,0,0,34.31
5736,369,2025-09-12,服饰,69.65,30,0,39.65
5737,1686,2025-08-12,食品,78.84,5,0,73.84
5738,1178,2025-08-28,食品,79.19,10,1,69.19
5739,1371,2025-08-21,美妆,84.37,5,1,79.37
5740,1389,2025-09-13,美妆,42.75,10,1,32.75
5741,1717,2025-07-21,数码,38.0,10,0,28.0
5742,67,2025-07-16,食品,74.16,0,1,74.16
5743,1983,2025-09-06,食品,53.71,30,0,23.71
5744,87,2025-08-09,家居,99.37,10,0,89.37
5745,1999,2025-09-14,食品,74.42,5,0,69.42
5746,523,2025-07-12,家居,122.25,10,0,112.25
5747,1692,2025-07-26,家居,46.71,0,0,46.71
5748,168,2025-09-27,食品,108.54,20,1,88.54
5749,922,2025-09-16,美妆,184.76,5,0,179.76
5750,1084,2025-07-06,食品,62.15,20,1,42.15
5751,1909,2025-09-14,服饰,79.41,0,0,79.41
5752,248,2025-07-07,数码,36.17,20,1,16.17
5753,73,2025-07-12,美妆,98.67,30,1,68.67
5754,1297,2025-09-21,家居,112.28,30,0,82.28
5755,99,2025-07-12,数码,45.97,20,1,25.97
5756,1555,2025-07-28,食品,83.29,10,0,73.29
5757,77,2025-07-13,服饰,70.4,5,0,65.4
5758,1942,2025-08-24,服饰,74.81,0,0,74.81
5759,1066,2025-07-06,数码,94.31,10,0,84.31
5760,1897,2025-07-27,数码,80.27,10,0,70.27
5761,254,2025-07-31,美妆,55.9,0,0,55.9
5762,547,2025-08-29,服饰,95.42,10,0,85.42
5763,910,2025-08-15,美妆,111.22,0,0,111.22
5764,59,2025-07-18,数码,44.49,10,1,34.49
5765,206,2025-08-12,食品,60.28,5,1,55.28
5766,659,2025-08-12,服饰,22.81,20,0,2.81
5767,1475,2025-08-02,服饰,83.18,0,0,83.18
5768,1417,2025-08-19,服饰,118.24,0,0,118.24
5769,174,2025-07-31,数码,52.38,10,0,42.38
5770,120,2025-07-31,数码,64.94,5,0,59.94
5771,1313,2025-09-11,食品,53.46,0,1,53.46
5772,720,2025-07-24,数码,48.86,10,0,38.86
5773,1585,2025-07-31,服饰,68.56,30,0,38.56
5774,597,2025-07-13,食品,39.2,10,0,29.2
5775,726,2025-09-03,美妆,53.02,0,1,53.02
5776,439,2025-09-03,家居,36.69,0,0,36.69
5777,534,2025-09-01,食品,83.43,10,0,73.43
5778,1413,2025-07-16,家居,68.83,10,0,58.83
5779,943,2025-08-11,食品,47.6,30,0,17.6
5780,1319,2025-07-27,食品,61.58,0,0,61.58
5781,158,2025-09-09,家居,53.44,5,0,48.44
5782,1071,2025-07-31,家居,113.2,30,0,83.2
5783,918,2025-08-08,食品,47.34,0,0,47.34
5784,1822,2025-08-11,美妆,85.56,30,1,55.56
5785,847,2025-09-08,数码,40.94,5,0,35.94
5786,207,2025-09-03,服饰,94.43,10,1,84.43
5787,1395,2025-09-14,美妆,106.75,5,0,101.75
5788,300,2025-08-09,家居,109.56,20,1,89.56
5789,1819,2025-09-14,家居,135.51,30,1,105.51
5790,767,2025-09-19,食品,70.87,0,0,70.87
5791,1570,2025-08-18,美妆,119.21,10,0,109.21
5792,1312,2025-09-01,家居,147.42,0,0,147.42
5793,930,2025-09-22,美妆,32.55,0,1,32.55
5794,1169,2025-09-16,服饰,43.3,10,0,33.3
5795,366,2025-07-26,服饰,26.51,10,0,16.51
5796,149,2025-09-04,服饰,108.16,5,1,103.16
5797,1533,2025-08-11,家居,26.32,0,1,26.32
5798,1917,2025-07-14,服饰,22.67,0,0,22.67
5799,1724,2025-08-04,美妆,33.0,0,1,33.0
5800,611,2025-09-28,数码,23.19,0,0,23.19
5801,717,2025-09-27,数码,70.08,0,1,70.08
5802,718,2025-09-11,家居,33.23,20,0,13.23
5803,1406,2025-09-30,家居,23.82,0,0,23.82
5804,1248,2025-08-22,食品,58.97,30,0,28.97
5805,1593,2025-09-08,美妆,60.91,0,1,60.91
5806,1891,2025-07-16,服饰,21.58,5,0,16.58
5807,785,2025-07-28,家居,40.75,0,0,40.75
5808,1326,2025-07-16,美妆,57.91,0,0,57.91
5809,1001,2025-09-25,家居,49.59,10,0,39.59
5810,1910,2025-08-26,美妆,50.34,0,0,50.34
5811,709,2025-09-24,数码,115.42,0,0,115.42
5812,376,2025-08-08,数码,196.49,5,1,191.49
5813,758,2025-08-07,数码,50.79,20,0,30.79
5814,1238,2025-09-01,数码,29.16,5,0,24.16
5815,1907,2025-08-22,美妆,53.04,0,0,53.04
5816,1658,2025-08-04,服饰,67.15,0,0,67.15
5817,37,2025-07-30,服饰,58.6,10,0,48.6
5818,1019,2025-08-17,食品,84.43,30,0,54.43
5819,319,2025-07-07,家居,203.68,0,0,203.68
5820,725,2025-07-18,数码,23.52,0,0,23.52
5821,1888,2025-07-05,数码,45.65,5,0,40.65
5822,1970,2025-07-15,美妆,140.84,30,0,110.84
5823,308,2025-07-19,食品,45.28,0,0,45.28
5824,282,2025-07-07,食品,93.15,20,0,73.15
5825,1393,2025-07-06,服饰,85.37,10,0,75.37
5826,822,2025-09-14,数码,119.14,0,1,119.14
5827,866,2025-07-17,美妆,172.83,20,1,152.83
5828,1747,2025-08-21,食品,72.47,10,0,62.47
5829,1842,2025-07-10,食品,23.1,0,0,23.1
5830,1801,2025-09-26,服饰,41.05,0,0,41.05
5831,1566,2025-07-22,家居,200.8,0,0,200.8
5832,1961,2025-09-07,美妆,27.72,0,0,27.72
5833,1440,2025-08-28,数码,79.3,10,1,69.3
5834,1770,2025-09-09,数码,15.14,10,0,5.14
5835,1081,2025-08-27,服饰,28.7,20,0,8.7
5836,102,2025-08-16,美妆,98.28,5,0,93.28
5837,1633,2025-09-10,食品,61.55,5,0,56.55
5838,1860,2025-09-14,家居,49.06,0,0,49.06
5839,625,2025-08-04,数码,38.56,20,1,18.56
5840,857,2025-09-25,食品,20.12,0,0,20.12
5841,1145,2025-09-29,家居,88.36,0,0,88.36
5842,1304,2025-09-05,食品,51.64,10,0,41.64
5843,1350,2025-09-24,家居,26.13,20,1,6.13
5844,789,2025-07-10,数码,61.35,0,0,61.35
5845,1709,2025-08-19,服饰,83.07,10,0,73.07
5846,1628,2025-08-29,美妆,54.03,0,1,54.03
5847,1885,2025-09-24,服饰,64.32,20,1,44.32
5848,1152,2025-07-12,美妆,61.62,10,0,51.62
5849,155,2025-09-13,服饰,40.91,10,1,30.91
5850,1692,2025-07-08,服饰,62.17,0,0,62.17
5851,159,2025-08-02,服饰,90.41,10,0,80.41
5852,388,2025-09-02,数码,106.6,0,0,106.6
5853,571,2025-07-27,食品,93.21,5,0,88.21
5854,370,2025-09-15,食品,41.62,30,1,11.62
5855,1448,2025-09-24,数码,85.62,0,0,85.62
5856,881,2025-07-15,家居,77.95,10,0,67.95
5857,439,2025-07-24,食品,40.84,0,0,40.84
5858,10,2025-07-07,食品,46.74,5,0,41.74
5859,433,2025-09-04,数码,87.69,5,1,82.69
5860,1386,2025-09-20,食品,128.68,5,1,123.68
5861,1589,2025-08-25,食品,22.28,10,0,12.28
5862,593,2025-07-13,美妆,148.72,30,0,118.72
5863,147,2025-07-16,服饰,114.47,20,0,94.47
5864,1115,2025-07-04,服饰,67.32,30,1,37.32
5865,1566,2025-08-15,数码,52.86,0,0,52.86
5866,141,2025-09-05,家居,74.79,30,0,44.79
5867,1592,2025-07-14,食品,42.42,0,0,42.42
5868,342,2025-09-16,服饰,54.72,0,1,54.72
