user_id,channel,experiment_group,received_coupon,converted,order_value,coupon_cost,net_revenue
1620,站内活动,对照组,0,1,86.91,0,86.91
1621,站内活动,实验组,1,0,0.0,0,0.0
1622,站内活动,对照组,0,0,0.0,0,0.0
1623,自然流量,实验组,1,0,0.0,0,0.0
1624,站内活动,实验组,1,0,0.0,0,0.0
1625,短视频投放,对照组,0,0,0.0,0,0.0
1626,短视频投放,对照组,0,0,0.0,0,0.0
1627,短视频投放,实验组,1,1,92.15,10,82.15
1628,自然流量,对照组,0,0,0.0,0,0.0
1629,自然流量,对照组,0,1,114.47,0,114.47
1630,自然流量,对照组,0,0,0.0,0,0.0
1631,自然流量,实验组,1,0,0.0,0,0.0
1632,短视频投放,实验组,1,0,0.0,0,0.0
1633,站内活动,实验组,1,0,0.0,0,0.0
1634,达人推荐,实验组,1,0,0.0,0,0.0
1635,短视频投放,实验组,1,0,0.0,0,0.0
1636,短视频投放,实验组,1,1,129.39,10,119.39
1637,短视频投放,对照组,0,0,0.0,0,0.0
1638,自然流量,对照组,0,0,0.0,0,0.0
1639,站内活动,实验组,1,0,0.0,0,0.0
1640,自然流量,对照组,0,0,0.0,0,0.0
1641,达人推荐,实验组,1,0,0.0,0,0.0
1642,达人推荐,实验组,1,1,62.53,10,52.53
1643,短视频投放,对照组,0,0,0.0,0,0.0
1644,站内活动,实验组,1,1,90.35,10,80.35
1645,自然流量,实验组,1,0,0.0,0,0.0
1646,站内活动,对照组,0,0,0.0,0,0.0
1647,达人推荐,实验组,1,0,0.0,0,0.0
1648,达人推荐,对照组,0,1,51.55,0,51.55
1649,达人推荐,实验组,1,0,0.0,0,0.0
1650,站内活动,对照组,0,0,0.0,0,0.0
1651,站内活动,实验组,1,0,0.0,0,0.0
1652,短视频投放,对照组,0,0,0.0,0,0.0
1653,站内活动,对照组,0,0,0.0,0,0.0
1654,达人推荐,对照组,0,0,0.0,0,0.0
1655,短视频投放,实验组,1,1,61.83,10,51.83
1656,站内活动,实验组,1,0,0.0,0,0.0
1657,短视频投放,实验组,1,0,0.0,0,0.0
1658,短视频投放,对照组,0,0,0.0,0,0.0
1659,自然流量,实验组,1,0,0.0,0,0.0
1660,自然流量,实验组,1,0,0.0,0,0.0
1661,站内活动,对照组,0,0,0.0,0,0.0
1662,短视频投放,对照组,0,0,0.0,0,0.0
1663,短视频投放,对照组,0,0,0.0,0,0.0
1664,自然流量,实验组,1,0,0.0,0,0.0
1665,短视频投放,实验组,1,0,0.0,0,0.0
1666,站内活动,对照组,0,0,0.0,0,0.0
1667,站内活动,实验组,1,0,0.0,0,0.0
1668,自然流量,实验组,1,0,0.0,0,0.0
1669,短视频投放,实验组,1,1,56.94,10,46.94
1670,短视频投放,实验组,1,0,0.0,0,0.0
1671,达人推荐,实验组,1,1,40.37,10,30.37
1672,短视频投放,对照组,0,0,0.0,0,0.0
1673,短视频投放,对照组,0,0,0.0,0,0.0
1674,短视频投放,实验组,1,0,0.0,0,0.0
1675,短视频投放,对照组,0,0,0.0,0,0.0
1676,短视频投放,实验组,1,1,83.34,10,73.34
1677,短视频投放,实验组,1,0,0.0,0,0.0
1678,站内活动,对照组,0,1,159.33,0,159.33
1679,达人推荐,实验组,1,0,0.0,0,0.0
1680,自然流量,实验组,1,0,0.0,0,0.0
1681,站内活动,对照组,0,0,0.0,0,0.0
1682,站内活动,实验组,1,0,0.0,0,0.0
1683,自然流量,对照组,0,0,0.0,0,0.0
1684,短视频投放,实验组,1,0,0.0,0,0.0
1685,自然流量,实验组,1,0,0.0,0,0.0
1686,达人推荐,对照组,0,0,0.0,0,0.0
1687,自然流量,对照组,0,0,0.0,0,0.0
1688,达人推荐,对照组,0,0,0.0,0,0.0
1689,自然流量,实验组,1,0,0.0,0,0.0
1690,短视频投放,实验组,1,1,66.69,10,56.69
1691,站内活动,实验组,1,0,0.0,0,0.0
1692,短视频投放,实验组,1,1,40.4,10,30.4
1693,站内活动,实验组,1,1,79.19,10,69.19
1694,站内活动,实验组,1,0,0.0,0,0.0
1695,站内活动,对照组,0,0,0.0,0,0.0
1696,自然流量,实验组,1,0,0.0,0,0.0
1697,站内活动,对照组,0,0,0.0,0,0.0
1698,自然流量,对照组,0,0,0.0,0,0.0
1699,短视频投放,实验组,1,0,0.0,0,0.0
1700,站内活动,对照组,0,0,0.0,0,0.0
1701,达人推荐,实验组,1,0,0.0,0,0.0
1702,短视频投放,实验组,1,0,0.0,0,0.0
1703,短视频投放,实验组,1,0,0.0,0,0.0
1704,站内活动,实验组,1,0,0.0,0,0.0
1705,达人推荐,对照组,0,0,0.0,0,0.0
1706,短视频投放,实验组,1,0,0.0,0,0.0
1707,站内活动,对照组,0,0,0.0,0,0.0
1708,自然流量,实验组,1,0,0.0,0,0.0
1709,自然流量,对照组,0,0,0.0,0,0.0
1710,达人推荐,对照组,0,0,0.0,0,0.0
1711,站内活动,实验组,1,0,0.0,0,0.0
1712,自然流量,实验组,1,1,53.14,10,43.14
1713,自然流量,对照组,0,0,0.0,0,0.0
1714,自然流量,实验组,1,0,0.0,0,0.0
1715,站内活动,对照组,0,0,0.0,0,0.0
1716,自然流量,对照组,0,0,0.0,0,0.0
1717,短视频投放,对照组,0,0,0.0,0,0.0
1718,站内活动,对照组,0,0,0.0,0,0.0
1719,自然流量,实验组,1,0,0.0,0,0.0
1720,短视频投放,实验组,1,0,0.0,0,0.0
1721,短视频投放,对照组,0,0,0.0,0,0.0
1722,站内活动,对照组,0,0,0.0,0,0.0
1723,短视频投放,对照组,0,0,0.0,0,0.0
1724,短视频投放,实验组,1,1,95.37,10,85.37
1725,自然流量,实验组,1,0,0.0,0,0.0
1726,达人推荐,对照组,0,0,0.0,0,0.0
1727,达人推荐,对照组,0,0,0.0,0,0.0
1728,自然流量,实验组,1,0,0.0,0,0.0
1729,短视频投放,实验组,1,0,0.0,0,0.0
1730,站内活动,对照组,0,0,0.0,0,0.0
1731,自然流量,实验组,1,0,0.0,0,0.0
1732,自然流量,实验组,1,0,0.0,0,0.0
1733,短视频投放,实验组,1,0,0.0,0,0.0
1734,自然流量,对照组,0,0,0.0,0,0.0
1735,自然流量,实验组,1,0,0.0,0,0.0
1736,短视频投放,对照组,0,0,0.0,0,0.0
1737,自然流量,实验组,1,0,0.0,0,0.0
1738,短视频投放,实验组,1,0,0.0,0,0.0
1739,达人推荐,实验组,1,0,0.0,0,0.0
1740,短视频投放,实验组,1,0,0.0,0,0.0
1741,自然流量,对照组,0,0,0.0,0,0.0
1742,站内活动,对照组,0,0,0.0,0,0.0
1743,自然流量,对照组,0,0,0.0,0,0.0
1744,达人推荐,对照组,0,0,0.0,0,0.0
1745,短视频投放,实验组,1,0,0.0,0,0.0
1746,达人推荐,对照组,0,0,0.0,0,0.0
1747,自然流量,对照组,0,0,0.0,0,0.0
1748,自然流量,对照组,0,0,0.0,0,0.0
1749,短视频投放,对照组,0,0,0.0,0,0.0
1750,自然流量,实验组,1,0,0.0,0,0.0
1751,自然流量,实验组,1,0,0.0,0,0.0
1752,达人推荐,对照组,0,0,0.0,0,0.0
1753,站内活动,实验组,1,0,0.0,0,0.0
1754,自然流量,对照组,0,0,0.0,0,0.0
1755,站内活动,实验组,1,0,0.0,0,0.0
1756,达人推荐,实验组,1,0,0.0,0,0.0
1757,站内活动,对照组,0,0,0.0,0,0.0
1758,达人推荐,实验组,1,0,0.0,0,0.0
1759,达人推荐,实验组,1,1,31.44,10,21.44
1760,短视频投放,实验组,1,1,74.88,10,64.88
1761,达人推荐,实验组,1,0,0.0,0,0.0
1762,站内活动,对照组,0,0,0.0,0,0.0
1763,自然流量,对照组,0,0,0.0,0,0.0
1764,自然流量,实验组,1,0,0.0,0,0.0
1765,自然流量,实验组,1,0,0.0,0,0.0
1766,站内活动,对照组,0,0,0.0,0,0.0
1767,短视频投放,实验组,1,0,0.0,0,0.0
1768,达人推荐,实验组,1,0,0.0,0,0.0
1769,站内活动,实验组,1,0,0.0,0,0.0
1770,站内活动,对照组,0,0,0.0,0,0.0
1771,自然流量,实验组,1,0,0.0,0,0.0
1772,达人推荐,实验组,1,0,0.0,0,0.0
1773,站内活动,实验组,1,0,0.0,0,0.0
1774,自然流量,实验组,1,0,0.0,0,0.0
1775,达人推荐,对照组,0,0,0.0,0,0.0
1776,短视频投放,实验组,1,0,0.0,0,0.0
1777,达人推荐,对照组,0,0,0.0,0,0.0
1778,短视频投放,对照组,0,0,0.0,0,0.0
1779,自然流量,对照组,0,0,0.0,0,0.0
1780,自然流量,实验组,1,1,58.71,10,48.71
1781,自然流量,实验组,1,0,0.0,0,0.0
1782,自然流量,实验组,1,0,0.0,0,0.0
1783,达人推荐,实验组,1,0,0.0,0,0.0
1784,短视频投放,实验组,1,1,77.81,10,67.81
1785,自然流量,实验组,1,0,0.0,0,0.0
1786,达人推荐,对照组,0,0,0.0,0,0.0
1787,达人推荐,对照组,0,0,0.0,0,0.0
1788,短视频投放,对照组,0,0,0.0,0,0.0
1789,站内活动,实验组,1,0,0.0,0,0.0
1790,短视频投放,实验组,1,0,0.0,0,0.0
1791,站内活动,对照组,0,0,0.0,0,0.0
1792,自然流量,实验组,1,0,0.0,0,0.0
1793,达人推荐,实验组,1,1,60.74,10,50.74
1794,站内活动,对照组,0,0,0.0,0,0.0
1795,站内活动,对照组,0,0,0.0,0,0.0
1796,短视频投放,对照组,0,0,0.0,0,0.0
1797,达人推荐,对照组,0,1,96.16,0,96.16
1798,短视频投放,对照组,0,0,0.0,0,0.0
1799,达人推荐,实验组,1,0,0.0,0,0.0
1800,达人推荐,对照组,0,1,118.03,0,118.03
1801,站内活动,对照组,0,0,0.0,0,0.0
1802,短视频投放,实验组,1,0,0.0,0,0.0
1803,自然流量,对照组,0,0,0.0,0,0.0
1804,短视频投放,对照组,0,0,0.0,0,0.0
1805,自然流量,实验组,1,0,0.0,0,0.0
1806,自然流量,实验组,1,1,82.94,10,72.94
1807,自然流量,实验组,1,0,0.0,0,0.0
1808,达人推荐,对照组,0,0,0.0,0,0.0
1809,自然流量,实验组,1,0,0.0,0,0.0
1810,自然流量,实验组,1,0,0.0,0,0.0
1811,自然流量,对照组,0,0,0.0,0,0.0
1812,站内活动,对照组,0,0,0.0,0,0.0
1813,达人推荐,对照组,0,0,0.0,0,0.0
1814,自然流量,对照组,0,0,0.0,0,0.0
1815,自然流量,实验组,1,0,0.0,0,0.0
1816,短视频投放,对照组,0,0,0.0,0,0.0
1817,自然流量,实验组,1,1,55.62,10,45.62
1818,短视频投放,对照组,0,0,0.0,0,0.0
1819,短视频投放,实验组,1,0,0.0,0,0.0
1820,站内活动,实验组,1,0,0.0,0,0.0
1821,自然流量,对照组,0,1,95.33,0,95.33
1822,达人推荐,实验组,1,0,0.0,0,0.0
1823,自然流量,实验组,1,0,0.0,0,0.0
1824,站内活动,实验组,1,1,123.38,10,113.38
1825,站内活动,实验组,1,0,0.0,0,0.0
1826,达人推荐,对照组,0,0,0.0,0,0.0
1827,短视频投放,对照组,0,0,0.0,0,0.0
1828,自然流量,实验组,1,0,0.0,0,0.0
1829,站内活动,实验组,1,0,0.0,0,0.0
1830,达人推荐,实验组,1,0,0.0,0,0.0
1831,自然流量,实验组,1,0,0.0,0,0.0
1832,短视频投放,对照组,0,0,0.0,0,0.0
1833,短视频投放,实验组,1,0,0.0,0,0.0
1834,站内活动,实验组,1,1,28.99,10,18.99
1835,达人推荐,实验组,1,0,0.0,0,0.0
1836,达人推荐,实验组,1,0,0.0,0,0.0
1837,达人推荐,实验组,1,0,0.0,0,0.0
1838,自然流量,实验组,1,0,0.0,0,0.0
1839,短视频投放,对照组,0,0,0.0,0,0.0
1840,自然流量,实验组,1,0,0.0,0,0.0
1841,达人推荐,实验组,1,1,66.47,10,56.47
1842,短视频投放,实验组,1,0,0.0,0,0.0
1843,短视频投放,对照组,0,0,0.0,0,0.0
1844,自然流量,实验组,1,0,0.0,0,0.0
1845,自然流量,对照组,0,0,0.0,0,0.0
1846,短视频投放,对照组,0,0,0.0,0,0.0
1847,自然流量,实验组,1,0,0.0,0,0.0
1848,自然流量,实验组,1,0,0.0,0,0.0
1849,达人推荐,对照组,0,0,0.0,0,0.0
1850,短视频投放,对照组,0,1,98.8,0,98.8
1851,短视频投放,对照组,0,0,0.0,0,0.0
1852,短视频投放,实验组,1,1,50.54,10,40.54
1853,站内活动,对照组,0,0,0.0,0,0.0
1854,自然流量,实验组,1,0,0.0,0,0.0
1855,达人推荐,实验组,1,0,0.0,0,0.0
1856,站内活动,对照组,0,0,0.0,0,0.0
1857,达人推荐,对照组,0,0,0.0,0,0.0
1858,短视频投放,对照组,0,0,0.0,0,0.0
1859,达人推荐,实验组,1,0,0.0,0,0.0
1860,短视频投放,实验组,1,0,0.0,0,0.0
1861,短视频投放,实验组,1,0,0.0,0,0.0
1862,短视频投放,实验组,1,0,0.0,0,0.0
1863,自然流量,实验组,1,0,0.0,0,0.0
1864,自然流量,实验组,1,0,0.0,0,0.0
1865,短视频投放,对照组,0,0,0.0,0,0.0
1866,自然流量,对照组,0,0,0.0,0,0.0
1867,短视频投放,对照组,0,0,0.0,0,0.0
1868,短视频投放,实验组,1,0,0.0,0,0.0
1869,站内活动,实验组,1,0,0.0,0,0.0
1870,自然流量,对照组,0,0,0.0,0,0.0
1871,达人推荐,对照组,0,0,0.0,0,0.0
1872,短视频投放,对照组,0,0,0.0,0,0.0
1873,自然流量,实验组,1,1,49.41,10,39.41
1874,自然流量,对照组,0,0,0.0,0,0.0
1875,自然流量,实验组,1,0,0.0,0,0.0
1876,自然流量,实验组,1,0,0.0,0,0.0
1877,自然流量,实验组,1,0,0.0,0,0.0
1878,短视频投放,对照组,0,0,0.0,0,0.0
1879,短视频投放,实验组,1,1,48.8,10,38.8
1880,自然流量,对照组,0,0,0.0,0,0.0
1881,自然流量,实验组,1,0,0.0,0,0.0
1882,自然流量,实验组,1,0,0.0,0,0.0
1883,短视频投放,对照组,0,0,0.0,0,0.0
1884,自然流量,实验组,1,0,0.0,0,0.0
1885,短视频投放,实验组,1,0,0.0,0,0.0
1886,自然流量,对照组,0,0,0.0,0,0.0
1887,自然流量,对照组,0,0,0.0,0,0.0
1888,站内活动,实验组,1,0,0.0,0,0.0
1889,自然流量,实验组,1,0,0.0,0,0.0
1890,自然流量,对照组,0,0,0.0,0,0.0
1891,自然流量,对照组,0,0,0.0,0,0.0
1892,站内活动,实验组,1,1,48.72,10,38.72
1893,达人推荐,对照组,0,0,0.0,0,0.0
1894,达人推荐,实验组,1,0,0.0,0,0.0
1895,站内活动,对照组,0,0,0.0,0,0.0
1896,自然流量,对照组,0,0,0.0,0,0.0
1897,站内活动,实验组,1,0,0.0,0,0.0
1898,自然流量,实验组,1,1,42.1,10,32.1
1899,达人推荐,对照组,0,0,0.0,0,0.0
1900,短视频投放,对照组,0,0,0.0,0,0.0
1901,短视频投放,对照组,0,1,56.83,0,56.83
1902,站内活动,对照组,0,0,0.0,0,0.0
1903,自然流量,对照组,0,0,0.0,0,0.0
1904,站内活动,实验组,1,0,0.0,0,0.0
1905,短视频投放,对照组,0,0,0.0,0,0.0
1906,达人推荐,对照组,0,0,0.0,0,0.0
1907,站内活动,实验组,1,0,0.0,0,0.0
1908,自然流量,对照组,0,0,0.0,0,0.0
1909,站内活动,实验组,1,1,124.54,10,114.54
1910,短视频投放,实验组,1,0,0.0,0,0.0
1911,达人推荐,实验组,1,1,102.72,10,92.72
1912,自然流量,实验组,1,0,0.0,0,0.0
1913,短视频投放,对照组,0,0,0.0,0,0.0
1914,达人推荐,对照组,0,0,0.0,0,0.0
1915,短视频投放,实验组,1,0,0.0,0,0.0
1916,自然流量,对照组,0,0,0.0,0,0.0
1917,自然流量,实验组,1,0,0.0,0,0.0
1918,站内活动,实验组,1,0,0.0,0,0.0
1919,自然流量,实验组,1,0,0.0,0,0.0
1920,达人推荐,实验组,1,0,0.0,0,0.0
1921,站内活动,对照组,0,0,0.0,0,0.0
1922,自然流量,对照组,0,0,0.0,0,0.0
1923,自然流量,实验组,1,1,41.97,10,31.97
1924,达人推荐,实验组,1,0,0.0,0,0.0
1925,自然流量,对照组,0,0,0.0,0,0.0
1926,短视频投放,实验组,1,0,0.0,0,0.0
1927,达人推荐,对照组,0,1,191.75,0,191.75
1928,短视频投放,实验组,1,1,83.16,10,73.16
1929,短视频投放,对照组,0,0,0.0,0,0.0
1930,达人推荐,实验组,1,0,0.0,0,0.0
1931,短视频投放,实验组,1,0,0.0,0,0.0
1932,自然流量,实验组,1,0,0.0,0,0.0
1933,短视频投放,对照组,0,0,0.0,0,0.0
1934,站内活动,对照组,0,0,0.0,0,0.0
1935,达人推荐,实验组,1,0,0.0,0,0.0
1936,短视频投放,实验组,1,0,0.0,0,0.0
1937,自然流量,实验组,1,0,0.0,0,0.0
1938,自然流量,实验组,1,1,63.95,10,53.95
1939,自然流量,对照组,0,0,0.0,0,0.0
1940,自然流量,对照组,0,0,0.0,0,0.0
1941,站内活动,实验组,1,1,155.79,10,145.79
1942,自然流量,实验组,1,0,0.0,0,0.0
1943,站内活动,实验组,1,0,0.0,0,0.0
1944,自然流量,对照组,0,0,0.0,0,0.0
1945,自然流量,实验组,1,0,0.0,0,0.0
1946,短视频投放,对照组,0,0,0.0,0,0.0
1947,自然流量,实验组,1,0,0.0,0,0.0
1948,达人推荐,实验组,1,0,0.0,0,0.0
1949,站内活动,对照组,0,0,0.0,0,0.0
1950,站内活动,对照组,0,0,0.0,0,0.0
1951,自然流量,实验组,1,0,0.0,0,0.0
1952,达人推荐,对照组,0,1,33.99,0,33.99
1953,自然流量,对照组,0,0,0.0,0,0.0
1954,站内活动,对照组,0,0,0.0,0,0.0
1955,短视频投放,实验组,1,0,0.0,0,0.0
1956,自然流量,实验组,1,0,0.0,0,0.0
1957,自然流量,实验组,1,0,0.0,0,0.0
1958,自然流量,对照组,0,0,0.0,0,0.0
1959,自然流量,实验组,1,0,0.0,0,0.0
1960,站内活动,对照组,0,0,0.0,0,0.0
1961,达人推荐,对照组,0,0,0.0,0,0.0
1962,站内活动,对照组,0,0,0.0,0,0.0
1963,自然流量,实验组,1,0,0.0,0,0.0
1964,短视频投放,实验组,1,0,0.0,0,0.0
1965,自然流量,实验组,1,0,0.0,0,0.0
1966,短视频投放,对照组,0,0,0.0,0,0.0
1967,自然流量,实验组,1,0,0.0,0,0.0
1968,自然流量,实验组,1,1,87.09,10,77.09
1969,短视频投放,实验组,1,0,0.0,0,0.0
1970,自然流量,对照组,0,0,0.0,0,0.0
1971,短视频投放,对照组,0,0,0.0,0,0.0
1972,达人推荐,对照组,0,0,0.0,0,0.0
1973,自然流量,实验组,1,0,0.0,0,0.0
1974,站内活动,对照组,0,0,0.0,0,0.0
1975,短视频投放,对照组,0,0,0.0,0,0.0
1976,站内活动,对照组,0,0,0.0,0,0.0
1977,达人推荐,对照组,0,0,0.0,0,0.0
1978,达人推荐,对照组,0,1,90.25,0,90.25
1979,达人推荐,对照组,0,0,0.0,0,0.0
1980,站内活动,实验组,1,0,0.0,0,0.0
1981,达人推荐,对照组,0,0,0.0,0,0.0
1982,自然流量,实验组,1,0,0.0,0,0.0
1983,自然流量,实验组,1,0,0.0,0,0.0
1984,达人推荐,对照组,0,0,0.0,0,0.0
1985,自然流量,对照组,0,0,0.0,0,0.0
1986,自然流量,实验组,1,0,0.0,0,0.0
1987,自然流量,对照组,0,0,0.0,0,0.0
1988,短视频投放,实验组,1,0,0.0,0,0.0
1989,自然流量,实验组,1,0,0.0,0,0.0
1990,达人推荐,实验组,1,0,0.0,0,0.0
1991,达人推荐,对照组,0,1,111.92,0,111.92
1992,站内活动,实验组,1,1,65.16,10,55.16
1993,自然流量,对照组,0,0,0.0,0,0.0
1994,短视频投放,实验组,1,0,0.0,0,0.0
1995,短视频投放,实验组,1,1,118.64,10,108.64
1996,短视频投放,对照组,0,0,0.0,0,0.0
1997,达人推荐,对照组,0,1,28.84,0,28.84
1998,自然流量,实验组,1,0,0.0,0,0.0
1999,站内活动,实验组,1,0,0.0,0,0.0
2000,自然流量,对照组,0,1,147.39,0,147.39
