event_id,user_id,event_date,content_type,event_type
27826,1,2025-08-14,直播,分享
27827,581,2025-08-01,图文,曝光
27828,1280,2025-07-17,短视频,曝光
27829,909,2025-08-11,短视频,点击
27830,24,2025-09-06,短视频,曝光
27831,255,2025-08-22,图文,曝光
27832,196,2025-08-27,短视频,曝光
27833,1062,2025-09-08,直播,点击
27834,83,2025-07-14,短视频,曝光
27835,1526,2025-09-15,直播,加购
27836,1213,2025-07-27,图文,曝光
27837,1009,2025-07-26,短视频,曝光
27838,416,2025-07-29,直播,曝光
27839,372,2025-09-10,直播,曝光
27840,1619,2025-08-26,短视频,曝光
27841,1232,2025-07-05,图文,曝光
27842,713,2025-07-02,直播,曝光
27843,419,2025-09-01,短视频,曝光
27844,671,2025-08-23,短视频,曝光
27845,603,2025-08-01,图文,点击
27846,1030,2025-07-24,短视频,曝光
27847,529,2025-09-07,图文,曝光
27848,1551,2025-09-22,短视频,曝光
27849,116,2025-09-19,图文,曝光
27850,1393,2025-09-14,短视频,曝光
27851,13,2025-07-03,图文,分享
27852,414,2025-08-21,图文,曝光
27853,1876,2025-07-26,短视频,曝光
27854,1528,2025-07-28,图文,点击
27855,1966,2025-09-19,直播,分享
27856,1014,2025-07-25,直播,加购
27857,276,2025-08-31,短视频,点击
27858,1975,2025-07-06,图文,加购
27859,1521,2025-09-06,图文,曝光
27860,1034,2025-08-05,短视频,曝光
27861,1537,2025-07-11,图文,曝光
27862,573,2025-07-14,短视频,曝光
27863,1579,2025-08-03,短视频,曝光
27864,1523,2025-08-27,短视频,曝光
27865,278,2025-09-15,图文,点击
27866,59,2025-09-18,直播,曝光
27867,1693,2025-09-14,图文,曝光
27868,1450,2025-07-08,短视频,加购
27869,587,2025-09-12,直播,曝光
27870,1087,2025-09-21,直播,曝光
27871,60,2025-08-26,短视频,点击
27872,352,2025-08-07,短视频,曝光
27873,178,2025-09-15,短视频,点击
27874,49,2025-07-03,短视频,点击
27875,276,2025-07-01,直播,曝光
27876,94,2025-07-08,短视频,点击
27877,1888,2025-09-03,短视频,曝光
27878,164,2025-07-01,直播,点击
27879,263,2025-07-09,短视频,曝光
27880,976,2025-08-24,直播,曝光
27881,1204,2025-08-23,短视频,曝光
27882,1416,2025-07-25,短视频,曝光
27883,195,2025-09-16,直播,加购
27884,268,2025-08-13,图文,曝光
27885,33,2025-08-26,直播,曝光
27886,318,2025-09-06,直播,曝光
27887,383,2025-09-02,短视频,曝光
27888,1629,2025-08-08,图文,点击
27889,1182,2025-08-22,图文,点击
27890,456,2025-07-19,图文,曝光
27891,237,2025-08-31,直播,加购
27892,1656,2025-09-16,直播,曝光
27893,1427,2025-09-01,图文,点击
27894,191,2025-07-19,图文,点击
27895,1119,2025-09-28,图文,曝光
27896,1674,2025-09-05,短视频,加购
27897,541,2025-09-26,直播,点击
27898,1466,2025-09-02,短视频,曝光
27899,775,2025-08-30,图文,曝光
27900,296,2025-09-12,短视频,曝光
27901,566,2025-09-17,直播,加购
27902,676,2025-08-10,图文,曝光
27903,80,2025-08-28,直播,曝光
27904,667,2025-09-24,短视频,加购
27905,1933,2025-09-10,图文,曝光
27906,268,2025-07-12,短视频,曝光
27907,23,2025-09-22,图文,点击
27908,755,2025-08-19,短视频,分享
27909,1924,2025-07-17,短视频,曝光
27910,1356,2025-09-04,短视频,点击
27911,1027,2025-09-28,图文,曝光
27912,1462,2025-09-18,直播,曝光
27913,20,2025-07-15,短视频,曝光
27914,406,2025-08-29,图文,点击
27915,1685,2025-07-16,图文,加购
27916,1444,2025-08-30,图文,曝光
27917,923,2025-08-13,短视频,点击
27918,534,2025-09-27,直播,曝光
27919,456,2025-07-03,图文,曝光
27920,86,2025-08-07,图文,点击
27921,1765,2025-09-10,图文,曝光
27922,390,2025-08-19,图文,曝光
27923,1629,2025-08-14,图文,曝光
27924,685,2025-09-01,短视频,曝光
27925,1819,2025-07-28,图文,点击
27926,72,2025-07-25,直播,点击
27927,1034,2025-08-02,短视频,曝光
27928,191,2025-08-05,短视频,加购
27929,4,2025-07-23,短视频,点击
27930,713,2025-09-02,直播,曝光
27931,1275,2025-08-02,短视频,点击
27932,1850,2025-08-06,短视频,曝光
27933,303,2025-07-17,直播,曝光
27934,1272,2025-09-22,直播,曝光
27935,1604,2025-07-13,短视频,曝光
27936,1869,2025-08-22,直播,曝光
27937,558,2025-09-25,直播,曝光
27938,75,2025-09-02,短视频,曝光
27939,1914,2025-09-29,直播,曝光
27940,1737,2025-07-15,短视频,曝光
27941,507,2025-08-15,图文,曝光
27942,272,2025-09-28,短视频,加购
27943,1068,2025-07-07,短视频,曝光
27944,474,2025-09-30,图文,曝光
27945,1128,2025-07-10,短视频,曝光
27946,201,2025-08-31,短视频,曝光
27947,1855,2025-09-13,图文,点击
27948,823,2025-07-20,短视频,曝光
27949,282,2025-09-15,图文,曝光
27950,405,2025-08-19,短视频,加购
27951,1330,2025-08-28,短视频,分享
27952,1479,2025-07-10,短视频,曝光
27953,213,2025-07-06,短视频,曝光
27954,1510,2025-07-06,短视频,点击
27955,1871,2025-08-01,图文,曝光
27956,581,2025-07-28,图文,曝光
27957,1234,2025-08-27,短视频,曝光
27958,1600,2025-07-21,短视频,曝光
27959,1884,2025-08-10,短视频,曝光
27960,328,2025-09-27,直播,曝光
27961,1778,2025-09-27,图文,分享
27962,81,2025-09-07,短视频,加购
27963,1109,2025-08-22,短视频,点击
27964,331,2025-09-04,图文,曝光
27965,227,2025-09-05,短视频,加购
27966,492,2025-09-09,直播,曝光
27967,314,2025-08-04,短视频,曝光
27968,101,2025-08-03,短视频,加购
27969,601,2025-08-22,短视频,曝光
27970,220,2025-09-30,直播,曝光
27971,767,2025-09-02,直播,曝光
27972,606,2025-08-23,短视频,点击
27973,1041,2025-09-28,图文,曝光
27974,1705,2025-07-20,图文,点击
27975,281,2025-09-10,短视频,曝光
27976,1711,2025-08-31,短视频,曝光
27977,1079,2025-07-25,短视频,曝光
27978,1988,2025-08-20,短视频,曝光
27979,816,2025-08-18,短视频,曝光
27980,197,2025-08-26,直播,曝光
27981,421,2025-09-26,短视频,分享
27982,4,2025-07-25,短视频,曝光
27983,1733,2025-08-07,直播,曝光
27984,1132,2025-08-23,图文,曝光
27985,1765,2025-07-09,短视频,曝光
27986,1207,2025-07-07,图文,分享
27987,1868,2025-08-08,直播,点击
27988,473,2025-09-14,短视频,曝光
27989,664,2025-08-03,直播,曝光
27990,1595,2025-08-25,直播,曝光
27991,1644,2025-09-09,直播,曝光
27992,1912,2025-08-30,直播,分享
27993,1774,2025-08-24,短视频,曝光
27994,664,2025-08-23,短视频,曝光
27995,1351,2025-08-18,短视频,曝光
27996,1892,2025-09-29,短视频,加购
27997,531,2025-08-06,短视频,分享
27998,209,2025-07-08,短视频,曝光
27999,1007,2025-09-19,图文,曝光
28000,952,2025-08-13,短视频,点击
28001,1389,2025-09-29,短视频,点击
28002,395,2025-08-31,图文,曝光
28003,898,2025-08-23,直播,加购
28004,1169,2025-08-25,图文,分享
28005,1166,2025-08-03,短视频,曝光
28006,143,2025-09-05,直播,曝光
28007,204,2025-07-29,短视频,加购
28008,1009,2025-09-29,短视频,曝光
28009,742,2025-08-24,直播,曝光
28010,347,2025-08-14,直播,曝光
28011,1611,2025-07-24,短视频,曝光
28012,835,2025-09-12,短视频,曝光
28013,1159,2025-08-12,图文,曝光
28014,1377,2025-08-15,短视频,分享
28015,1450,2025-07-15,直播,曝光
28016,668,2025-09-07,短视频,曝光
28017,49,2025-07-07,短视频,加购
28018,1081,2025-08-15,短视频,曝光
28019,480,2025-09-10,短视频,加购
28020,1943,2025-08-11,图文,点击
28021,1790,2025-07-15,短视频,曝光
28022,1751,2025-09-27,短视频,曝光
28023,1566,2025-07-04,短视频,曝光
28024,1994,2025-09-02,图文,曝光
28025,1912,2025-07-01,直播,分享
28026,355,2025-09-01,图文,曝光
28027,1230,2025-09-28,短视频,点击
28028,989,2025-08-17,直播,曝光
28029,64,2025-07-01,直播,点击
28030,1569,2025-07-07,直播,点击
28031,220,2025-07-22,短视频,曝光
28032,1859,2025-08-02,短视频,曝光
28033,1392,2025-09-20,短视频,曝光
28034,482,2025-07-05,直播,曝光
28035,73,2025-08-17,短视频,曝光
28036,1976,2025-09-07,短视频,曝光
28037,1617,2025-08-31,图文,曝光
28038,883,2025-09-12,短视频,分享
28039,1609,2025-09-02,短视频,曝光
28040,1545,2025-07-03,直播,曝光
28041,1224,2025-09-20,直播,曝光
28042,1037,2025-08-15,短视频,分享
28043,88,2025-08-15,短视频,点击
28044,596,2025-09-21,短视频,曝光
28045,621,2025-09-09,短视频,曝光
28046,218,2025-07-10,短视频,曝光
28047,1419,2025-07-28,直播,点击
28048,324,2025-08-02,短视频,曝光
28049,518,2025-09-26,短视频,曝光
28050,1295,2025-07-11,短视频,点击
28051,1040,2025-08-13,图文,曝光
28052,1108,2025-08-15,直播,点击
28053,1709,2025-07-17,直播,点击
28054,866,2025-08-19,直播,曝光
28055,1237,2025-07-22,短视频,点击
28056,1253,2025-08-06,直播,曝光
28057,251,2025-09-11,短视频,曝光
28058,1015,2025-09-16,短视频,曝光
28059,1098,2025-07-04,短视频,曝光
28060,283,2025-08-07,短视频,曝光
28061,256,2025-07-02,短视频,点击
28062,524,2025-07-11,短视频,曝光
28063,852,2025-07-03,短视频,曝光
28064,864,2025-09-12,短视频,加购
28065,457,2025-08-18,图文,点击
28066,796,2025-07-20,短视频,曝光
28067,583,2025-08-13,直播,点击
28068,1806,2025-09-05,短视频,曝光
28069,1312,2025-07-26,短视频,曝光
28070,1884,2025-08-09,短视频,曝光
28071,1299,2025-07-14,短视频,分享
28072,1069,2025-07-21,直播,曝光
28073,981,2025-07-21,短视频,分享
28074,532,2025-07-10,图文,分享
28075,357,2025-09-13,短视频,曝光
28076,1598,2025-09-15,直播,曝光
28077,780,2025-08-18,短视频,点击
28078,364,2025-07-21,短视频,曝光
28079,835,2025-07-05,短视频,曝光
28080,985,2025-09-29,短视频,曝光
28081,1342,2025-08-10,图文,曝光
28082,1989,2025-08-18,直播,曝光
28083,1950,2025-08-16,图文,曝光
28084,1750,2025-09-05,直播,曝光
28085,1655,2025-08-10,图文,曝光
28086,1860,2025-08-22,图文,曝光
28087,1432,2025-09-09,短视频,加购
28088,196,2025-09-30,短视频,分享
28089,479,2025-09-03,图文,曝光
28090,925,2025-07-23,短视频,分享
28091,1570,2025-07-18,短视频,曝光
28092,1539,2025-08-06,短视频,曝光
28093,1756,2025-09-14,图文,曝光
28094,313,2025-09-20,短视频,曝光
28095,1195,2025-08-12,直播,曝光
28096,1538,2025-07-18,短视频,曝光
28097,788,2025-08-30,直播,点击
28098,684,2025-08-27,直播,加购
28099,1322,2025-07-13,短视频,加购
28100,1775,2025-09-21,短视频,点击
28101,910,2025-09-26,短视频,点击
28102,836,2025-09-30,直播,加购
28103,153,2025-08-19,短视频,曝光
28104,501,2025-09-12,直播,曝光
28105,160,2025-07-03,短视频,曝光
28106,1834,2025-07-07,短视频,点击
28107,1688,2025-07-01,直播,加购
28108,1426,2025-08-22,短视频,曝光
28109,430,2025-08-10,图文,曝光
28110,926,2025-09-02,图文,点击
28111,24,2025-07-20,直播,曝光
28112,1923,2025-07-29,短视频,点击
28113,107,2025-08-01,直播,曝光
28114,1205,2025-09-01,短视频,曝光
28115,993,2025-07-31,图文,曝光
28116,1175,2025-09-22,直播,点击
28117,166,2025-07-23,短视频,曝光
28118,723,2025-08-29,直播,曝光
28119,1657,2025-07-23,直播,点击
28120,1670,2025-08-15,短视频,曝光
28121,808,2025-08-24,直播,点击
28122,1171,2025-09-08,短视频,曝光
28123,1601,2025-09-25,短视频,曝光
28124,1244,2025-07-28,图文,加购
28125,836,2025-09-10,直播,点击
28126,1873,2025-08-31,短视频,曝光
28127,1989,2025-09-09,图文,点击
28128,540,2025-08-16,直播,点击
28129,98,2025-07-22,短视频,曝光
28130,1582,2025-08-26,直播,曝光
28131,215,2025-08-05,短视频,曝光
28132,1622,2025-08-15,直播,点击
28133,1560,2025-07-16,短视频,曝光
28134,127,2025-08-08,直播,分享
28135,1097,2025-08-26,短视频,点击
28136,1445,2025-07-05,短视频,曝光
28137,162,2025-08-02,图文,曝光
28138,1661,2025-08-27,图文,曝光
28139,218,2025-08-13,图文,曝光
28140,1073,2025-09-28,直播,曝光
28141,41,2025-09-23,直播,点击
28142,223,2025-08-02,短视频,曝光
28143,1468,2025-09-28,短视频,曝光
28144,158,2025-08-27,短视频,曝光
28145,1798,2025-07-31,短视频,分享
28146,48,2025-09-05,短视频,点击
28147,1255,2025-07-11,短视频,曝光
28148,733,2025-08-25,短视频,曝光
28149,1212,2025-09-23,直播,点击
28150,1243,2025-09-21,图文,点击
28151,1288,2025-07-11,图文,点击
28152,1141,2025-09-24,直播,点击
28153,1911,2025-08-05,图文,曝光
28154,1020,2025-09-19,短视频,加购
28155,1705,2025-08-19,直播,曝光
28156,835,2025-08-08,图文,曝光
28157,1222,2025-08-12,图文,曝光
28158,1362,2025-07-13,图文,曝光
28159,775,2025-09-03,图文,曝光
28160,1767,2025-08-06,短视频,曝光
28161,542,2025-07-28,直播,曝光
28162,1653,2025-08-18,短视频,曝光
28163,380,2025-07-30,图文,曝光
28164,1431,2025-07-04,短视频,曝光
28165,1665,2025-09-10,直播,分享
28166,585,2025-09-16,图文,曝光
28167,512,2025-09-18,短视频,分享
28168,1881,2025-09-20,短视频,曝光
28169,1268,2025-07-06,直播,点击
28170,1723,2025-08-28,直播,分享
28171,1897,2025-07-19,短视频,曝光
28172,1896,2025-08-23,短视频,曝光
28173,1640,2025-09-27,短视频,曝光
28174,1239,2025-08-05,直播,曝光
28175,1896,2025-08-16,图文,加购
28176,666,2025-09-28,短视频,曝光
28177,1091,2025-08-28,直播,分享
28178,905,2025-08-10,直播,点击
28179,681,2025-09-27,短视频,点击
28180,655,2025-07-19,图文,点击
28181,1945,2025-08-11,短视频,曝光
28182,702,2025-09-27,图文,曝光
28183,212,2025-09-03,短视频,分享
28184,852,2025-09-15,短视频,点击
28185,749,2025-07-25,短视频,曝光
28186,1871,2025-07-31,短视频,点击
28187,1560,2025-08-11,直播,曝光
28188,995,2025-08-21,直播,曝光
28189,1658,2025-08-24,短视频,曝光
28190,809,2025-08-23,短视频,加购
28191,447,2025-07-20,短视频,曝光
28192,1279,2025-09-19,图文,曝光
28193,1244,2025-09-14,图文,曝光
28194,573,2025-08-20,短视频,点击
28195,343,2025-07-12,短视频,曝光
28196,18,2025-08-08,直播,曝光
28197,769,2025-08-02,短视频,曝光
28198,1460,2025-08-24,直播,点击
28199,1609,2025-08-04,短视频,曝光
28200,665,2025-09-28,图文,曝光
28201,1326,2025-08-26,短视频,加购
28202,475,2025-07-05,短视频,点击
28203,376,2025-07-24,直播,曝光
28204,1071,2025-08-29,短视频,曝光
28205,623,2025-07-16,图文,曝光
28206,323,2025-07-08,短视频,加购
28207,481,2025-08-17,直播,曝光
28208,556,2025-07-25,图文,曝光
28209,629,2025-07-02,图文,点击
28210,1025,2025-09-03,图文,曝光
28211,1744,2025-09-05,图文,曝光
28212,1949,2025-09-04,直播,曝光
28213,1150,2025-07-09,短视频,曝光
28214,488,2025-09-15,短视频,曝光
28215,390,2025-07-09,直播,曝光
28216,935,2025-08-19,直播,曝光
28217,1350,2025-09-27,直播,曝光
28218,1057,2025-09-12,短视频,点击
28219,265,2025-09-25,短视频,曝光
28220,1426,2025-08-16,直播,点击
28221,623,2025-08-09,短视频,曝光
28222,1045,2025-07-19,直播,曝光
28223,1719,2025-09-30,短视频,曝光
28224,1467,2025-08-10,直播,曝光
28225,1054,2025-08-25,短视频,点击
28226,1729,2025-07-16,短视频,曝光
28227,403,2025-07-29,短视频,曝光
28228,566,2025-08-20,短视频,曝光
28229,538,2025-09-15,短视频,曝光
28230,1672,2025-08-17,短视频,点击
28231,1678,2025-07-18,短视频,曝光
28232,526,2025-07-25,短视频,点击
28233,384,2025-08-24,短视频,曝光
28234,1619,2025-08-14,短视频,点击
28235,901,2025-07-20,短视频,曝光
28236,1274,2025-08-25,短视频,曝光
28237,396,2025-08-31,直播,加购
28238,1138,2025-08-09,短视频,点击
28239,1370,2025-09-21,短视频,曝光
28240,928,2025-07-21,图文,曝光
28241,1641,2025-08-04,直播,曝光
28242,1091,2025-09-26,直播,曝光
28243,1077,2025-07-07,短视频,曝光
28244,470,2025-09-12,直播,点击
28245,1336,2025-07-16,直播,曝光
28246,997,2025-07-20,图文,点击
28247,1298,2025-07-16,直播,点击
28248,1218,2025-08-13,短视频,点击
28249,737,2025-07-20,短视频,曝光
28250,764,2025-08-04,短视频,曝光
28251,624,2025-07-18,直播,曝光
28252,764,2025-09-30,短视频,点击
28253,1691,2025-08-28,图文,点击
28254,695,2025-09-05,直播,加购
28255,244,2025-07-06,短视频,分享
28256,1636,2025-08-29,图文,曝光
28257,436,2025-09-09,直播,分享
28258,769,2025-07-14,短视频,点击
28259,405,2025-09-25,图文,曝光
28260,1161,2025-07-18,直播,曝光
28261,533,2025-09-23,短视频,曝光
28262,1945,2025-09-24,短视频,曝光
28263,855,2025-07-25,图文,曝光
28264,61,2025-08-11,短视频,曝光
28265,1106,2025-07-14,短视频,曝光
28266,440,2025-07-02,图文,曝光
28267,702,2025-08-12,直播,曝光
28268,1851,2025-08-15,直播,曝光
28269,360,2025-07-16,短视频,曝光
28270,1434,2025-08-26,直播,曝光
28271,1379,2025-09-22,直播,曝光
28272,753,2025-07-27,短视频,曝光
28273,887,2025-09-09,图文,曝光
28274,180,2025-08-09,短视频,曝光
28275,956,2025-08-10,短视频,曝光
28276,1028,2025-07-26,短视频,点击
28277,1197,2025-09-30,直播,曝光
28278,1568,2025-08-10,短视频,点击
28279,1859,2025-09-23,图文,加购
28280,846,2025-09-29,直播,点击
28281,1766,2025-07-18,图文,点击
28282,1688,2025-08-12,短视频,曝光
28283,614,2025-07-07,短视频,加购
28284,581,2025-09-13,直播,加购
28285,1073,2025-08-02,图文,曝光
28286,991,2025-07-12,短视频,曝光
28287,745,2025-07-21,直播,曝光
28288,181,2025-09-11,图文,曝光
28289,1589,2025-07-09,短视频,曝光
28290,1052,2025-08-16,短视频,曝光
28291,353,2025-09-26,短视频,曝光
28292,1723,2025-08-03,直播,曝光
28293,1851,2025-07-18,短视频,点击
28294,305,2025-08-23,短视频,曝光
28295,1052,2025-08-28,直播,曝光
28296,1220,2025-08-02,短视频,曝光
28297,473,2025-09-05,直播,曝光
28298,629,2025-09-13,短视频,曝光
28299,772,2025-08-29,直播,曝光
28300,707,2025-09-11,短视频,曝光
28301,1352,2025-08-02,直播,分享
28302,18,2025-07-22,图文,曝光
28303,1301,2025-09-20,直播,曝光
28304,1066,2025-08-09,短视频,分享
28305,1518,2025-07-10,直播,点击
28306,1971,2025-07-13,图文,曝光
28307,864,2025-09-29,直播,曝光
28308,294,2025-07-01,短视频,曝光
28309,873,2025-09-18,短视频,曝光
28310,469,2025-07-28,短视频,曝光
28311,1018,2025-09-30,短视频,曝光
28312,453,2025-08-21,短视频,曝光
28313,22,2025-09-08,直播,加购
28314,1125,2025-09-08,图文,曝光
28315,644,2025-08-11,短视频,曝光
28316,380,2025-09-26,直播,曝光
28317,5,2025-09-05,短视频,曝光
28318,1904,2025-08-08,短视频,点击
28319,1678,2025-08-02,短视频,曝光
28320,1393,2025-07-01,图文,曝光
28321,743,2025-07-22,短视频,曝光
28322,1251,2025-08-29,直播,点击
28323,1075,2025-09-02,图文,曝光
28324,8,2025-07-20,直播,曝光
28325,1826,2025-08-12,短视频,点击
28326,942,2025-08-22,短视频,点击
28327,930,2025-07-19,短视频,曝光
28328,1619,2025-08-11,短视频,点击
28329,1425,2025-09-12,短视频,加购
28330,1014,2025-07-26,直播,曝光
28331,1703,2025-09-09,直播,曝光
28332,1477,2025-07-28,短视频,曝光
28333,1152,2025-07-09,短视频,曝光
28334,1365,2025-08-01,短视频,曝光
28335,328,2025-08-08,短视频,曝光
28336,1859,2025-07-17,直播,曝光
28337,1765,2025-09-05,短视频,曝光
28338,734,2025-09-03,直播,曝光
28339,80,2025-08-20,短视频,点击
28340,1651,2025-08-06,短视频,曝光
28341,1010,2025-07-06,图文,曝光
28342,521,2025-09-05,直播,曝光
28343,1994,2025-07-31,短视频,曝光
28344,1116,2025-08-23,短视频,曝光
28345,410,2025-07-30,图文,曝光
28346,1236,2025-07-21,短视频,曝光
28347,1523,2025-08-24,直播,曝光
28348,886,2025-07-30,直播,曝光
28349,1371,2025-08-09,图文,曝光
28350,205,2025-09-24,短视频,点击
28351,552,2025-07-24,直播,曝光
28352,869,2025-08-08,短视频,曝光
28353,229,2025-07-31,图文,曝光
28354,394,2025-07-11,短视频,曝光
28355,1079,2025-08-08,短视频,曝光
28356,975,2025-08-29,短视频,点击
28357,723,2025-07-31,短视频,曝光
28358,42,2025-08-01,短视频,曝光
28359,796,2025-08-31,直播,曝光
28360,967,2025-08-12,直播,曝光
28361,1973,2025-08-23,短视频,曝光
28362,755,2025-07-19,短视频,曝光
28363,1030,2025-08-12,短视频,曝光
28364,28,2025-07-02,短视频,点击
28365,360,2025-08-22,直播,曝光
28366,1246,2025-08-23,直播,曝光
28367,969,2025-07-16,直播,加购
28368,627,2025-08-09,短视频,曝光
28369,791,2025-09-02,直播,曝光
28370,1165,2025-08-07,直播,点击
28371,861,2025-09-27,短视频,加购
28372,1772,2025-09-23,短视频,加购
28373,438,2025-07-14,短视频,点击
28374,1729,2025-07-25,直播,曝光
28375,1847,2025-07-30,短视频,曝光
28376,1008,2025-08-23,直播,曝光
28377,347,2025-08-25,直播,曝光
28378,943,2025-09-15,直播,曝光
28379,1811,2025-08-03,短视频,曝光
28380,1067,2025-08-11,短视频,曝光
28381,1256,2025-08-15,短视频,曝光
28382,781,2025-09-08,短视频,曝光
28383,1164,2025-08-11,短视频,加购
28384,591,2025-08-21,直播,分享
28385,528,2025-07-09,直播,点击
28386,316,2025-08-02,图文,点击
28387,1398,2025-08-11,直播,曝光
28388,1831,2025-09-22,短视频,点击
28389,717,2025-07-11,直播,曝光
28390,124,2025-08-04,短视频,曝光
28391,807,2025-08-28,图文,曝光
28392,691,2025-08-12,短视频,点击
28393,1243,2025-07-28,直播,曝光
28394,333,2025-08-29,图文,曝光
28395,1568,2025-07-03,短视频,曝光
28396,122,2025-08-24,短视频,点击
28397,769,2025-09-19,直播,曝光
28398,346,2025-08-17,短视频,点击
28399,1746,2025-09-11,图文,曝光
28400,912,2025-09-02,短视频,曝光
28401,1822,2025-08-27,短视频,曝光
28402,1118,2025-09-02,图文,曝光
28403,1516,2025-09-28,短视频,曝光
28404,1789,2025-08-18,图文,加购
28405,1649,2025-07-26,直播,分享
28406,1368,2025-08-16,直播,曝光
28407,1588,2025-08-14,短视频,曝光
28408,1604,2025-07-16,图文,曝光
28409,1340,2025-09-26,短视频,曝光
28410,1107,2025-09-04,直播,曝光
28411,1020,2025-08-03,直播,曝光
28412,403,2025-09-30,短视频,曝光
28413,1152,2025-07-30,图文,分享
28414,1700,2025-07-27,短视频,曝光
28415,1704,2025-07-19,直播,点击
28416,950,2025-07-19,短视频,曝光
28417,972,2025-08-25,直播,点击
28418,1543,2025-09-25,短视频,曝光
28419,1961,2025-08-20,直播,曝光
28420,13,2025-08-07,直播,加购
28421,1402,2025-09-14,短视频,曝光
28422,892,2025-09-02,图文,曝光
28423,462,2025-07-14,图文,曝光
28424,678,2025-08-13,图文,分享
28425,1988,2025-08-28,图文,曝光
28426,595,2025-08-21,短视频,曝光
28427,1007,2025-07-02,图文,点击
28428,1350,2025-07-31,直播,分享
28429,529,2025-09-30,短视频,曝光
28430,1650,2025-09-09,直播,曝光
28431,145,2025-09-07,直播,曝光
28432,1728,2025-08-16,短视频,曝光
28433,1392,2025-08-21,短视频,曝光
28434,1602,2025-08-14,直播,加购
28435,185,2025-07-23,短视频,曝光
28436,1624,2025-08-21,短视频,点击
28437,562,2025-09-16,直播,点击
28438,1671,2025-09-25,直播,曝光
28439,702,2025-08-02,短视频,曝光
28440,1388,2025-09-14,直播,点击
28441,1987,2025-07-30,短视频,曝光
28442,1520,2025-07-06,直播,曝光
28443,163,2025-07-28,短视频,曝光
28444,443,2025-08-03,短视频,曝光
28445,257,2025-09-30,短视频,点击
28446,1915,2025-07-15,图文,曝光
28447,647,2025-08-10,短视频,曝光
28448,1007,2025-09-22,直播,曝光
28449,1155,2025-07-21,图文,曝光
28450,526,2025-07-23,短视频,加购
28451,739,2025-08-26,短视频,曝光
28452,910,2025-09-09,图文,曝光
28453,29,2025-07-25,短视频,曝光
28454,1647,2025-08-26,短视频,曝光
28455,1811,2025-08-28,短视频,曝光
28456,1385,2025-09-09,直播,曝光
28457,873,2025-08-23,短视频,加购
28458,306,2025-08-31,直播,曝光
28459,656,2025-08-03,短视频,曝光
28460,878,2025-07-27,直播,分享
28461,398,2025-08-08,图文,曝光
28462,1511,2025-08-15,图文,点击
28463,903,2025-08-20,直播,曝光
28464,1388,2025-07-16,短视频,曝光
28465,1031,2025-09-14,图文,曝光
28466,380,2025-07-22,短视频,曝光
28467,1305,2025-07-24,图文,点击
28468,1486,2025-07-12,短视频,曝光
28469,851,2025-07-25,短视频,曝光
28470,1350,2025-09-19,直播,曝光
28471,1967,2025-09-19,直播,点击
28472,489,2025-07-27,图文,分享
28473,1780,2025-07-23,短视频,曝光
28474,616,2025-07-13,短视频,点击
28475,87,2025-07-31,短视频,点击
28476,839,2025-07-23,直播,曝光
28477,1640,2025-07-08,直播,曝光
28478,1348,2025-07-25,短视频,点击
28479,665,2025-07-22,直播,曝光
28480,1903,2025-07-12,短视频,分享
28481,1969,2025-07-31,直播,曝光
28482,1990,2025-09-03,短视频,曝光
28483,1107,2025-09-30,短视频,点击
28484,1379,2025-08-31,图文,点击
28485,1061,2025-09-07,图文,曝光
28486,825,2025-08-24,直播,点击
28487,1051,2025-08-27,短视频,曝光
28488,137,2025-09-18,直播,曝光
28489,326,2025-09-21,直播,曝光
28490,1186,2025-07-05,短视频,曝光
28491,838,2025-08-16,短视频,曝光
28492,964,2025-08-25,短视频,点击
28493,1831,2025-09-29,直播,分享
28494,1342,2025-08-24,直播,曝光
28495,145,2025-07-24,直播,曝光
28496,1929,2025-09-04,直播,曝光
28497,1727,2025-09-28,直播,加购
28498,334,2025-07-30,短视频,加购
28499,1703,2025-07-29,短视频,曝光
28500,742,2025-08-09,短视频,点击
28501,745,2025-08-26,直播,点击
28502,1153,2025-08-01,短视频,曝光
28503,1812,2025-09-02,短视频,曝光
28504,702,2025-08-05,直播,曝光
28505,1152,2025-08-15,直播,曝光
28506,353,2025-08-28,短视频,曝光
28507,171,2025-07-22,图文,点击
28508,1198,2025-07-24,短视频,曝光
28509,471,2025-07-26,短视频,点击
28510,79,2025-09-18,短视频,点击
28511,17,2025-08-25,直播,点击
28512,755,2025-09-30,短视频,曝光
28513,498,2025-07-27,短视频,点击
28514,1946,2025-08-09,短视频,曝光
28515,957,2025-08-08,直播,曝光
28516,957,2025-09-30,短视频,曝光
28517,312,2025-08-30,短视频,分享
28518,204,2025-08-14,短视频,加购
28519,599,2025-08-21,短视频,曝光
28520,1669,2025-07-02,图文,曝光
28521,1242,2025-08-02,直播,曝光
28522,359,2025-09-22,短视频,分享
28523,74,2025-07-26,图文,分享
28524,502,2025-07-31,直播,曝光
28525,547,2025-08-07,短视频,曝光
28526,1925,2025-07-06,短视频,曝光
28527,342,2025-08-15,直播,点击
28528,1551,2025-07-17,图文,曝光
28529,773,2025-09-03,直播,分享
28530,644,2025-09-05,直播,曝光
28531,419,2025-08-09,短视频,曝光
28532,1295,2025-07-22,短视频,加购
28533,1382,2025-09-08,短视频,加购
28534,976,2025-09-06,短视频,点击
28535,1896,2025-07-30,图文,曝光
